domain,name,portrait_url,affiliation,id,label,gender,citations,h-index,co_author
applied science,corrocher r,https://scholar.google.co.uk/citations?view_op=medium_photo&user=CbKGv3YAAAAJ&citpid=3,University di verona,CbKGv3YAAAAJ,"['genetics', 'medicine', 'immunology', 'biochemistry', 'hematology']",male,19995,66,
applied science,"Christian A. Rees, MD",https://scholar.google.co.uk/citations?view_op=medium_photo&user=6SJv8tAAAAAJ&citpid=2,Convergent Genomics,6SJv8tAAAAAJ,"['Medicine', 'Human Genetics', 'Genomics', 'Bioinformatics']",male,19931,9,
applied science,Irene Ghobrial,https://scholar.google.co.uk/citations?view_op=medium_photo&user=cdpX8SoAAAAJ&citpid=2,Dana-Farber Cancer Institute,cdpX8SoAAAAJ,"['Science', 'Medicine', 'Oncology', 'Myeloma', 'MGUS']",female,19921,73,
applied science,Marleen Temmerman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=dU4YWqAAAAAJ&citpid=1,Professor Obstetrics and Gynaecology,dU4YWqAAAAAJ,['health'],female,19811,72,
applied science,Magdy MA Salama,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gqEwX7kAAAAJ&citpid=5,University of Waterloo,gqEwX7kAAAAJ,['Engineering'],male,19637,66,
applied science,Xihong Lin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wt4xqUMAAAAJ&citpid=2,"Professor of Biostatistics, Harvard University",wt4xqUMAAAAJ,"['Biostatistics', 'Genetics and Genomics', 'Epidemiology', 'Environmental Science', 'Medicine']",female,19591,66,
applied science,Andrs Jnosi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=lu_36AsAAAAJ&citpid=2,"'Gottsegen' National Institute of Cardiology, Budapest, Hungary",lu_36AsAAAAJ,"['medicine', 'cardiology']",male,19493,24,
applied science,Johan Denollet,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hsNzPGcAAAAJ&citpid=2,"Professor of Medical Psychology, Tilburg University",hsNzPGcAAAAJ,"['Personality', 'assessment', 'individual differences', 'heart disease', 'health']",male,19351,71,
applied science,Amalia Gastaldelli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=x9jFwT8AAAAJ&citpid=2,Institute of Clinical Physiology,x9jFwT8AAAAJ,"['medicine', 'diabetes', 'NAFLD', 'obesity']",female,19284,70,
applied science,John Lamont,https://scholar.google.co.uk/citations?view_op=medium_photo&user=D3M5doIAAAAJ&citpid=2,"Professor of Medicine, Harvard Medical School",D3M5doIAAAAJ,"['Medicine', 'gastroenterology']",male,19244,77,
applied science,Gail Jarvik,https://scholar.google.co.uk/citations?view_op=medium_photo&user=FzTrIcYAAAAJ&citpid=1,"Univ Washington, Seattle",FzTrIcYAAAAJ,"['genetics', 'ethics', 'medicine']",female,19030,76,
applied science,Igor Bondarenko,https://scholar.google.co.uk/citations?view_op=medium_photo&user=erjRFNQAAAAJ&citpid=2,"Professor of Oncology, Dnipropetrovsk Medical Academy (Ukraine)",erjRFNQAAAAJ,"['Medicine', 'clinical oncology', 'cancer research', 'clinical trials']",male,18968,48,
applied science,Eugenio Oate,https://scholar.google.co.uk/citations?view_op=medium_photo&user=alG5BYgAAAAJ&citpid=6,Professor of Continuum Mechanics and Structural Analysis. Barcelona Tech,alG5BYgAAAAJ,"['Computational Mechanics', 'Numerical Methods', 'Engineering']",male,18927,66,
applied science,Martin Hagger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=-5rAFa8AAAAJ&citpid=4,"Professor of Psychology, Curtin University",-5rAFa8AAAAJ,"['Psychology', 'Health']",male,18861,64,
applied science,Salem AL GHAZI,https://scholar.google.co.uk/citations?view_op=medium_photo&user=acrg2CAAAAAJ&citpid=1,PhD Researcher,acrg2CAAAAAJ,"['Big Data Analysis', 'engineering', 'algorithm']",male,18346,75,
applied science,Rainer H Straub 10234,https://scholar.google.co.uk/citations?view_op=medium_photo&user=iYwNEtgAAAAJ&citpid=5,Professor of Experimental Medicine,iYwNEtgAAAAJ,"['Medicine', 'Neuroendocrine Immunology', 'Rheumatology', 'rheumatoid arthritis']",male,18285,72,
applied science,Vegard Skirbekk,https://scholar.google.co.uk/citations?view_op=medium_photo&user=OZOgxGEAAAAJ&citpid=3,"Professor, Columbia University; Center for Fertility and Health,Norwegian Institute of Public",OZOgxGEAAAAJ,"['Ageing', 'Demography', 'Religion', 'Population economics',  'health']",male,18148,38,
applied science,"Francisco B Ortega, PhD",https://scholar.google.co.uk/citations?view_op=medium_photo&user=jZ1oU8cAAAAJ&citpid=2,Ramn y Cajal research fellow. School of Sport Sciences. Universidad de Granada (Spain),jZ1oU8cAAAAJ,"['physical activity', 'exercise', 'health', 'obesity']",male,18056,69,
applied science,Robert A. Wood,https://scholar.google.co.uk/citations?view_op=medium_photo&user=yuBluOMAAAAJ&citpid=3,"Professor of Pediatrics, Johns Hopkins University",yuBluOMAAAAJ,"['medicine', 'allergy', 'asthma', 'pediatrics']",male,17970,70,
applied science,Jose Ignacio Mayordomo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Lflgtn4AAAAJ&citpid=4,University of Colorado Denver,Lflgtn4AAAAJ,"['medicine', 'biology']",male,17843,50,
applied science,Xiaohui Liu,https://scholar.google.co.uk/citations?view_op=medium_photo&user=G9UHfbwAAAAJ&citpid=2,"Professor of Computing, Brunel University",G9UHfbwAAAAJ,"['Intelligent Data Analysis', 'Artificial Intelligence', 'Biomedical Informatics', 'Engineering']",male,17840,65,
applied science,Shenghan Lai,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WD3U0hQAAAAJ&citpid=2,Johns Hopkins University,WD3U0hQAAAAJ,['medicine'],male,17719,65,
applied science,"Paul R Yarnold, Ph.D.",https://scholar.google.co.uk/citations?view_op=medium_photo&user=7nmb-u4AAAAJ&citpid=2,"CEO, Optimal Data Analysis",7nmb-u4AAAAJ,"['Statistics', 'Robotics', 'Systems', 'Medicine', 'Psychology']",male,17509,57,
applied science,Miriam E. Nelson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=f1mHqH0AAAAJ&citpid=2,Tufts University,f1mHqH0AAAAJ,"['nutrition', 'health', 'women', 'fitness', 'sustainability']",female,17339,42,
applied science,Gian Paolo rossi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=8rYg4zsAAAAJ&citpid=2,Full Professor of Internal Medicine UNIVERSITY OF PADUA,8rYg4zsAAAAJ,"['Medicine', 'Cardiovascular disease', 'endocrinology']",male,17032,64,
applied science,Ger Rijkers,https://scholar.google.co.uk/citations?view_op=medium_photo&user=DjQofCoAAAAJ&citpid=2,University College Roosevelt,DjQofCoAAAAJ,"['Life', 'health', 'music']",male,16890,68,
applied science,Wisdom Avokene,https://scholar.google.co.uk/citations?view_op=medium_photo&user=EdDqbgUAAAAJ&citpid=1,UNIVERSITY OF BENIN,EdDqbgUAAAAJ,"['ENGINEERING', 'SCIENCE', 'TECHNOLOGY AND INNOVATIONS']",male,16530,64,
applied science,Olga L. Sarmiento,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BZCefiAAAAAJ&citpid=7,"Professor School of Medicine, Epidemiology, Universidad de los Andes, Bogota,  Colombia",BZCefiAAAAAJ,"['public health', 'physical activity', 'chronic diseases', 'Medicine']",female,16377,45,
applied science,Josh Goldberger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=62cpTvMAAAAJ&citpid=3,The Ohio State University,62cpTvMAAAAJ,"['Materials Chemistry', 'Solid-State Chemistry', 'Energy', 'Medicine']",male,16339,36,
applied science,Pasquale Strazzullo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=LIIJYDwAAAAJ&citpid=2,"Professor of Internal Medicine, Federico II University of Naples, Naples, Italy",LIIJYDwAAAAJ,['medicine'],male,15716,58,
applied science,Ernesto REVERCHON,https://scholar.google.co.uk/citations?view_op=medium_photo&user=AZkRtGUAAAAJ&citpid=2,"Full professor, Salerno University",AZkRtGUAAAAJ,"['nanotechnology', 'engineering']",male,15471,62,
applied science,Austin Kohli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=q8oonY4AAAAJ&citpid=2,Influential Blogger & Content Curation,q8oonY4AAAAJ,"['Digital Marketing', 'Travel', 'Health', 'Business', 'Lifestyle']",male,15417,25,
applied science,Erik Ch. Wolters,https://scholar.google.co.uk/citations?view_op=medium_photo&user=mANjOp4AAAAJ&citpid=2,Universities of Zurich (Switzerland) and Maastricht (Nethe,mANjOp4AAAAJ,"['medicine', 'neurology', 'movement disorders']",male,15362,60,
applied science,Joseph Caprioli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=va1sfawAAAAJ&citpid=1,UCLA,va1sfawAAAAJ,['Medicine'],male,15324,68,
applied science,Rafn Benediktsson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=RApsSikAAAAJ&citpid=2,"Professor, University of Iceland",RApsSikAAAAJ,"['Medicine', 'Endocrinology', 'Diabetes', 'Metabolism']",male,15318,36,
applied science,Athyros V,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4pPcK5cAAAAJ&citpid=4,"Professor of Internal Medicine Aristotelian University, Thessaloniki, Greece",4pPcK5cAAAAJ,['Medicine'],male,15244,63,
applied science,Andrew J. Fuligni,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MQScMDkAAAAJ&citpid=3,"Professor of Psychiatry & Psychology, UCLA",MQScMDkAAAAJ,"['Adolescence', 'Family', 'Health', 'Ethnicity', 'Immigration']",male,15171,59,
applied science,Professor B kumar,https://scholar.google.co.uk/citations?view_op=medium_photo&user=U0w4km0AAAAJ&citpid=2,Teerthanker Mahaveer Medical College Moradabad UP - 244001 (India),U0w4km0AAAAJ,['Medicine'],male,15096,76,
applied science,Rolf Hubmayr,https://scholar.google.co.uk/citations?view_op=medium_photo&user=va9rESgAAAAJ&citpid=3,Mayo Clinic,va9rESgAAAAJ,['Medicine'],male,14965,67,
applied science,Mark Cragg,https://scholar.google.co.uk/citations?view_op=medium_photo&user=XsWKuX0AAAAJ&citpid=2,University of Southampton,XsWKuX0AAAAJ,"['Immunotherapy', 'antibodies', 'medicine', 'immunology', 'biology']",male,14887,44,
applied science,Richard Street,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Pq1zZIAAAAAJ&citpid=5,"Professor of Communication, Texas A&M University",Pq1zZIAAAAAJ,"['health communication', 'medicine', 'social science']",male,14823,143,
applied science,Susan M Sawyer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nuGsbXcAAAAJ&citpid=2,"Professor of Adolescent Health, University of Melbourne",nuGsbXcAAAAJ,"['health', 'adolescent health', 'quality health services for adolescents', 'prevention', 'global adolescent health']",female,14769,60,
applied science,Antonello Pietrangelo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=zsIi_J0AAAAJ&citpid=4,"Professor of Medicine, University of Modena and Reggio Emilia",zsIi_J0AAAAJ,"['Biology', 'Medicine', 'Genetics']",male,14615,62,
applied science,Julian Alston,https://scholar.google.co.uk/citations?view_op=medium_photo&user=8SR5ATEAAAAJ&citpid=2,"Professor, Department of Agricultural & Resource Economics, University of California, Davis",8SR5ATEAAAAJ,"['Agricultural Policy', 'R&D', 'Productivity', 'Health', 'Beer and Wine']",male,14578,53,
applied science,SIVA KUMAR VISHNUBHOTLA,https://scholar.google.co.uk/citations?view_op=medium_photo&user=KZ8Wul0AAAAJ&citpid=2,"Professor of Nephrology, SVIMS",KZ8Wul0AAAAJ,"['Nephrology', 'Medicine', 'Philosophy']",male,14480,49,
applied science,Dolores Albarracin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=OZE5-nQAAAAJ&citpid=2,University of Illinois at Urbana Champaign,OZE5-nQAAAAJ,"['Social Psychology', 'Persuasion', 'Attitudes', 'Media', 'Health']",female,14458,43,
applied science,Bert Uchino,https://scholar.google.co.uk/citations?view_op=medium_photo&user=3isnmxIAAAAJ&citpid=3,Professor of Psychology,3isnmxIAAAAJ,['Health'],male,14369,48,
applied science,Karl Peltzer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UFM5UisAAAAJ&citpid=3,Human Sciences Research Council,UFM5UisAAAAJ,['health'],male,14365,53,
applied science,Jens Ludwig,https://scholar.google.co.uk/citations?view_op=medium_photo&user=8IWkmnEAAAAJ&citpid=2,"McCormick Foundation Professor of Social Service Administration, Law and Public Policy",8IWkmnEAAAAJ,"['Urban poverty', 'crime', 'education', 'health',  'housing']",male,14344,63,
applied science,Gary Wittert,https://scholar.google.co.uk/citations?view_op=medium_photo&user=SfHhPogAAAAJ&citpid=2,"Professor of Medicine, University of Adelaide",SfHhPogAAAAJ,"['Medicine', 'health', 'obesity', 'mens health', 'medical education']",male,13970,63,
applied science,Mariano Provencio,https://scholar.google.co.uk/citations?view_op=medium_photo&user=6VowC3AAAAAJ&citpid=8,Hospital Universitario Puerta de Hierro,6VowC3AAAAAJ,"['Oncology', 'Medicine', 'lung cancer', 'lymphoma']",male,13852,44,
applied science,Joshua M Smyth,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ylKhsI8AAAAJ&citpid=3,"Distinguished Professor of Biobehavioral Health and Medicine, Pennsylvania State ",ylKhsI8AAAAJ,"['Health', 'Stress', 'Ambulatory Assessment']""",male,13851,56,
applied science,Michael B Murphy,https://scholar.google.co.uk/citations?view_op=medium_photo&user=qyeDRDYAAAAJ&citpid=2,"President, University College Cork",qyeDRDYAAAAJ,"['Medicine', 'Therapeutics', 'Pharmacology']",male,13634,48,
applied science,Thomas Bleck,https://scholar.google.co.uk/citations?view_op=medium_photo&user=0ayGLN4AAAAJ&citpid=3,Rush University Medical Center,0ayGLN4AAAAJ,['medicine'],male,13350,51,
applied science,Helen J Lachmann,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ezTrkvUAAAAJ&citpid=4,University College London,ezTrkvUAAAAJ,"['Medicine', 'amyloidosis', 'systemic autoinflammatory diseases', 'cytokines']",female,13341,59,
applied science,Ben Shen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=LNnZEd4AAAAJ&citpid=2,The Scripps Research Institute,LNnZEd4AAAAJ,"['Natural products', 'Biosynthesis', 'Engineering', 'Drug discovery']",male,13282,58,
applied science,geoffrey godbey,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BcwrM_cAAAAJ&citpid=2,penn state university,BcwrM_cAAAAJ,"['recreation', 'parks', 'leisure and tourism', 'time use', 'health']",male,13120,44,
applied science,Richard de Dear,https://scholar.google.co.uk/citations?view_op=medium_photo&user=n1ojhpwAAAAJ&citpid=2,University of Sydney,n1ojhpwAAAAJ,"['thermal comfort', 'sustainable architecture', 'engineering', 'indoor environmental quality', 'building energy efficiency']",male,13077,51,
applied science,Xuejun Wang,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Hkx_OukAAAAJ&citpid=2,"Professor of Basic biomedical Sciences, University of South Dakota",Hkx_OukAAAAJ,"['biology', 'medicine', 'cardiology', 'physiology', 'molecular biology']",male,13060,51,
applied science,Abdisalan M Noor,https://scholar.google.co.uk/citations?view_op=medium_photo&user=bBYdXc8AAAAJ&citpid=2,Kenya Medical Research Institute/Wellcome Trust Research Programme,bBYdXc8AAAAJ,"['Medicine', 'Public Health', 'Geosciences', 'Malaria']",male,13002,56,
applied science,"Evanthia Galanis, MD",https://scholar.google.co.uk/citations?view_op=medium_photo&user=fL6wM8AAAAAJ&citpid=2,"Professor of Medical Oncology, Mayo College of Medicine",fL6wM8AAAAAJ,"['Medicine', 'Oncology', 'Molecular Medicine', 'Gene Therapy', 'Cancer']",female,12966,53,
applied science,Catherine Campbell,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1sXDaSoAAAAJ&citpid=2,"Professor of Social Psychology, HOD Psychological & Behavioural Science, LSE",1sXDaSoAAAAJ,"['Gender', 'community', 'health', 'inequality', 'HIV/AIDS']",female,12945,55,
applied science,Ylstra Bauke,https://scholar.google.co.uk/citations?view_op=medium_photo&user=bl-Xi6cAAAAJ&citpid=2,VU University Medical Center,bl-Xi6cAAAAJ,"['Medicine', 'Next Generation Sequencing - NGS', 'Genomics']",male,12912,61,
applied science,Titus J. Galama,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NJbz27cAAAAJ&citpid=2,"Senior Economist, USC Center for Economic and Social Research",NJbz27cAAAAJ,"['Astrophysics and', 'more recently', 'human capital', 'health', 'disparities']",male,12858,50,
applied science,Michael B. Giles,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Iehle6kAAAAJ&citpid=2,"Professor of Scientific Computing, University of Oxford",Iehle6kAAAAJ,"['mathematics', 'computational finance', 'engineering', 'numerical analysis', 'scientific computing']",male,12823,52,
applied science,Hyo K. Lim,https://scholar.google.co.uk/citations?view_op=medium_photo&user=px-CL0IAAAAJ&citpid=3,"Department of Radiology, Samsung medical center, and SAIHST, Sungkyunkwan University",px-CL0IAAAAJ,"['Medicine', 'Imaging Sciences', 'Radiology', 'Interventional Oncology']",male,12615,62,
applied science,Michael F. Steger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=T7nZ93UAAAAJ&citpid=2,"Psychology, Colorado State University, Optentia, North-West University, South Africa",T7nZ93UAAAAJ,"['Meaning in life', 'Meaningful Work', 'Health', 'Well-Being']",male,12611,50,
applied science,Catherine Field,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QU-bo2oAAAAJ&citpid=2,"Professor of Nutrition, University of Alberta",QU-bo2oAAAAJ,"['nutrition', 'medicine']",female,12529,59,
applied science,Andrew Somogyi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Oi0GhJsAAAAJ&citpid=2,"University of Adelaide, Discipline of Pharmacology",Oi0GhJsAAAAJ,"['Pharmacology', 'Pharmacogenetics/genomics', 'Medicine', 'Pain', 'Oncology']",male,12257,62,
applied science,Nicola Brunetti-Pierri,https://scholar.google.co.uk/citations?view_op=medium_photo&user=kXIrZa4AAAAJ&citpid=2,Federico II University,kXIrZa4AAAAJ,"['Medicine', 'Genetics']",male,12186,40,
applied science,Nian Liu,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nvMAHY8AAAAJ&citpid=5,Georgia Institute of Technology,nvMAHY8AAAAJ,"['Materials', 'Nanotechnology', 'Energy', 'Environment', 'Health']",male,11934,47,
